=== Trace for PID 1386 ===
Process: mini_httpd

--- Self PID 1386 Trace ---
  [000] inode: 41301, pc: 0x00006364, module: mini_httpd
  [009] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [010] inode: 41245, pc: 0x00039da8, module: busybox
  [011] inode: 41245, pc: 0x00039db4, module: busybox
  [012] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [013] inode: 41245, pc: 0x00039da8, module: busybox
  [014] inode: 41245, pc: 0x00039db4, module: busybox
  [015] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [016] inode: 41245, pc: 0x00039da8, module: busybox
  [017] inode: 41245, pc: 0x00039db4, module: busybox
  [018] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [019] inode: 41245, pc: 0x00039da8, module: busybox
  [020] inode: 41245, pc: 0x00039db4, module: busybox
  [021] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [022] inode: 41245, pc: 0x00039da8, module: busybox
  [023] inode: 41245, pc: 0x00039db4, module: busybox
  [024] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [025] inode: 41245, pc: 0x00039da8, module: busybox
  [026] inode: 41245, pc: 0x00039db4, module: busybox
  [027] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [028] inode: 41245, pc: 0x00039da8, module: busybox
  [029] inode: 41245, pc: 0x00039db4, module: busybox
  [030] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [031] inode: 41245, pc: 0x00039da8, module: busybox
  [032] inode: 41245, pc: 0x00039db4, module: busybox
  [033] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [034] inode: 41245, pc: 0x00039da8, module: busybox
  [035] inode: 41245, pc: 0x00039db4, module: busybox
  [036] inode: 16450, pc: 0x00010bd0, module: libuClibc-0.9.30.so, symbol: __libc_wait
  [037] inode: 41245, pc: 0x00039da8, module: busybox
  [038] inode: 41245, pc: 0x00039d94, module: busybox
  [039] inode: 41245, pc: 0x0003a7a8, module: busybox
  [040] inode: 41245, pc: 0x0003a734, module: busybox
  [041] inode: 41245, pc: 0x0003a628, module: busybox
  [042] inode: 41245, pc: 0x0003a604, module: busybox
  [043] inode: 16450, pc: 0x0000fc30, module: libuClibc-0.9.30.so, symbol: sigprocmask
  [044] inode: 41245, pc: 0x0003a5f8, module: busybox
  [045] inode: 16450, pc: 0x00010a60, module: libuClibc-0.9.30.so, symbol: vfork
  [046] inode: 41245, pc: 0x0003a5dc, module: busybox
  [047] inode: 41245, pc: 0x0003a5c0, module: busybox
  [048] inode: 16450, pc: 0x0000fc20, module: libuClibc-0.9.30.so, symbol: sigprocmask
  [049] inode: 41245, pc: 0x0003a5a8, module: busybox
  [050] inode: 16450, pc: 0x0004a370, module: libuClibc-0.9.30.so, symbol: sigaddset
  [051] inode: 41245, pc: 0x0003a594, module: busybox
  [052] inode: 16450, pc: 0x0004a550, module: libuClibc-0.9.30.so, symbol: sigemptyset
  [053] inode: 41245, pc: 0x0003a568, module: busybox
  [054] inode: 41245, pc: 0x0003a798, module: busybox
  [055] inode: 41245, pc: 0x0003a78c, module: busybox
  [056] inode: 41245, pc: 0x0003a778, module: busybox
  [057] inode: 41245, pc: 0x0003a828, module: busybox
  [058] inode: 41245, pc: 0x0003a778, module: busybox
  [059] inode: 41245, pc: 0x0003a828, module: busybox
  [060] inode: 41245, pc: 0x0003a778, module: busybox
  [061] inode: 41245, pc: 0x0003a828, module: busybox
  [062] inode: 41245, pc: 0x0003a778, module: busybox
  [063] inode: 41245, pc: 0x0003a828, module: busybox
  [064] inode: 41245, pc: 0x0003a778, module: busybox
  [065] inode: 41245, pc: 0x0003a828, module: busybox
  [066] inode: 41245, pc: 0x0003a778, module: busybox
  [067] inode: 41245, pc: 0x0003a828, module: busybox
  [068] inode: 41245, pc: 0x0003a778, module: busybox
  [069] inode: 41245, pc: 0x0003a828, module: busybox
  [070] inode: 41245, pc: 0x0003a778, module: busybox
  [071] inode: 41245, pc: 0x0003a744, module: busybox
  [072] inode: 41245, pc: 0x0003afe4, module: busybox, symbol: init_main
  [073] inode: 41245, pc: 0x0003afa8, module: busybox, symbol: init_main
  [074] inode: 16450, pc: 0x0002ec90, module: libuClibc-0.9.30.so, symbol: memset
  [075] inode: 41245, pc: 0x0003afa0, module: busybox, symbol: init_main
  [076] inode: 41245, pc: 0x0003afcc, module: busybox, symbol: init_main
  [077] inode: 16450, pc: 0x0002fa00, module: libuClibc-0.9.30.so, symbol: strlen
  [078] inode: 41245, pc: 0x0003afb8, module: busybox, symbol: init_main
  [079] inode: 41245, pc: 0x0003afa8, module: busybox, symbol: init_main
  [080] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [081] inode: 41245, pc: 0x0003af88, module: busybox, symbol: init_main
  [082] inode: 16450, pc: 0x0002fa00, module: libuClibc-0.9.30.so, symbol: strlen
  [083] inode: 41245, pc: 0x0003af70, module: busybox, symbol: init_main
  [084] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [085] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [086] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [087] inode: 41245, pc: 0x0003aa88, module: busybox
  [088] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [089] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [090] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [091] inode: 41245, pc: 0x0003aa70, module: busybox
  [092] inode: 41245, pc: 0x0003aa64, module: busybox
  [093] inode: 41245, pc: 0x0003aa58, module: busybox
  [094] inode: 41245, pc: 0x00007128, module: busybox, symbol: xzalloc
  [095] inode: 16450, pc: 0x0002ec90, module: libuClibc-0.9.30.so, symbol: memset
  [096] inode: 41245, pc: 0x0000710c, module: busybox, symbol: xzalloc
  [097] inode: 41245, pc: 0x00007074, module: busybox, symbol: xmalloc
  [098] inode: 41245, pc: 0x00007050, module: busybox, symbol: xmalloc
  [099] inode: 16450, pc: 0x0004afe4, module: libuClibc-0.9.30.so, symbol: malloc
  [100] inode: 41245, pc: 0x00007028, module: busybox, symbol: xmalloc
  [101] inode: 41245, pc: 0x000070e0, module: busybox, symbol: xzalloc
  [102] inode: 41245, pc: 0x0003aa4c, module: busybox
  [103] inode: 41245, pc: 0x0003aa00, module: busybox
  [104] inode: 41245, pc: 0x0003aa40, module: busybox
  [105] inode: 41245, pc: 0x0003aa18, module: busybox
  [106] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [107] inode: 41245, pc: 0x0003aa08, module: busybox
  [108] inode: 41245, pc: 0x0003aa00, module: busybox
  [109] inode: 41245, pc: 0x0003aa40, module: busybox
  [110] inode: 41245, pc: 0x0003aa18, module: busybox
  [111] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [112] inode: 41245, pc: 0x0003aa08, module: busybox
  [113] inode: 41245, pc: 0x0003aa00, module: busybox
  [114] inode: 41245, pc: 0x0003aa40, module: busybox
  [115] inode: 41245, pc: 0x0003aa18, module: busybox
  [116] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [117] inode: 41245, pc: 0x0003aa08, module: busybox
  [118] inode: 41245, pc: 0x0003aa00, module: busybox
  [119] inode: 41245, pc: 0x0003aa40, module: busybox
  [120] inode: 41245, pc: 0x0003aa18, module: busybox
  [121] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [122] inode: 41245, pc: 0x0003aa08, module: busybox
  [123] inode: 41245, pc: 0x0003aa00, module: busybox
  [124] inode: 41245, pc: 0x0003aa40, module: busybox
  [125] inode: 41245, pc: 0x0003aa18, module: busybox
  [126] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [127] inode: 41245, pc: 0x0003aa08, module: busybox
  [128] inode: 41245, pc: 0x0003aa00, module: busybox
  [129] inode: 41245, pc: 0x0003aa40, module: busybox
  [130] inode: 41245, pc: 0x0003aa18, module: busybox
  [131] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [132] inode: 41245, pc: 0x0003aa08, module: busybox
  [133] inode: 41245, pc: 0x0003aa00, module: busybox
  [134] inode: 41245, pc: 0x0003aa40, module: busybox
  [135] inode: 41245, pc: 0x0003aa18, module: busybox
  [136] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [137] inode: 41245, pc: 0x0003aa08, module: busybox
  [138] inode: 41245, pc: 0x0003a9b8, module: busybox
  [139] inode: 41245, pc: 0x0003af4c, module: busybox, symbol: init_main
  [140] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [141] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [142] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [143] inode: 41245, pc: 0x0003aa88, module: busybox
  [144] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [145] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [146] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [147] inode: 41245, pc: 0x0003aa70, module: busybox
  [148] inode: 41245, pc: 0x0003aa64, module: busybox
  [149] inode: 41245, pc: 0x0003aa58, module: busybox
  [150] inode: 41245, pc: 0x00007128, module: busybox, symbol: xzalloc
  [151] inode: 16450, pc: 0x0002ec90, module: libuClibc-0.9.30.so, symbol: memset
  [152] inode: 41245, pc: 0x0000710c, module: busybox, symbol: xzalloc
  [153] inode: 41245, pc: 0x00007074, module: busybox, symbol: xmalloc
  [154] inode: 41245, pc: 0x00007050, module: busybox, symbol: xmalloc
  [155] inode: 16450, pc: 0x0004afe4, module: libuClibc-0.9.30.so, symbol: malloc
  [156] inode: 41245, pc: 0x00007028, module: busybox, symbol: xmalloc
  [157] inode: 41245, pc: 0x000070e0, module: busybox, symbol: xzalloc
  [158] inode: 41245, pc: 0x0003aa4c, module: busybox
  [159] inode: 41245, pc: 0x0003aa00, module: busybox
  [160] inode: 41245, pc: 0x0003aa40, module: busybox
  [161] inode: 41245, pc: 0x0003aa34, module: busybox
  [162] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [163] inode: 41245, pc: 0x0003aa2c, module: busybox
  [164] inode: 41245, pc: 0x0003aa18, module: busybox
  [165] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [166] inode: 41245, pc: 0x0003aa08, module: busybox
  [167] inode: 41245, pc: 0x0003aa00, module: busybox
  [168] inode: 41245, pc: 0x0003aa40, module: busybox
  [169] inode: 41245, pc: 0x0003aa34, module: busybox
  [170] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [171] inode: 41245, pc: 0x0003aa2c, module: busybox
  [172] inode: 41245, pc: 0x0003aa18, module: busybox
  [173] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [174] inode: 41245, pc: 0x0003aa08, module: busybox
  [175] inode: 41245, pc: 0x0003aa00, module: busybox
  [176] inode: 41245, pc: 0x0003aa40, module: busybox
  [177] inode: 41245, pc: 0x0003aa34, module: busybox
  [178] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [179] inode: 41245, pc: 0x0003aa2c, module: busybox
  [180] inode: 41245, pc: 0x0003aa18, module: busybox
  [181] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [182] inode: 41245, pc: 0x0003aa08, module: busybox
  [183] inode: 41245, pc: 0x0003aa00, module: busybox
  [184] inode: 41245, pc: 0x0003aa40, module: busybox
  [185] inode: 41245, pc: 0x0003aa18, module: busybox
  [186] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [187] inode: 41245, pc: 0x0003aa08, module: busybox
  [188] inode: 41245, pc: 0x0003aa00, module: busybox
  [189] inode: 41245, pc: 0x0003aa40, module: busybox
  [190] inode: 41245, pc: 0x0003aa18, module: busybox
  [191] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [192] inode: 41245, pc: 0x0003aa08, module: busybox
  [193] inode: 41245, pc: 0x0003aa00, module: busybox
  [194] inode: 41245, pc: 0x0003aa40, module: busybox
  [195] inode: 41245, pc: 0x0003aa18, module: busybox
  [196] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [197] inode: 41245, pc: 0x0003aa08, module: busybox
  [198] inode: 41245, pc: 0x0003a9b8, module: busybox
  [199] inode: 41245, pc: 0x0003af30, module: busybox, symbol: init_main
  [200] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [201] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [202] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [203] inode: 41245, pc: 0x0003aa88, module: busybox
  [204] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [205] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [206] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [207] inode: 41245, pc: 0x0003aa70, module: busybox
  [208] inode: 41245, pc: 0x0003aa64, module: busybox
  [209] inode: 41245, pc: 0x0003aa58, module: busybox
  [210] inode: 41245, pc: 0x00007128, module: busybox, symbol: xzalloc
  [211] inode: 16450, pc: 0x0002ec90, module: libuClibc-0.9.30.so, symbol: memset
  [212] inode: 41245, pc: 0x0000710c, module: busybox, symbol: xzalloc
  [213] inode: 41245, pc: 0x00007074, module: busybox, symbol: xmalloc
  [214] inode: 41245, pc: 0x00007050, module: busybox, symbol: xmalloc
  [215] inode: 16450, pc: 0x0004afe4, module: libuClibc-0.9.30.so, symbol: malloc
  [216] inode: 41245, pc: 0x00007028, module: busybox, symbol: xmalloc
  [217] inode: 41245, pc: 0x000070e0, module: busybox, symbol: xzalloc
  [218] inode: 41245, pc: 0x0003aa4c, module: busybox
  [219] inode: 41245, pc: 0x0003aa00, module: busybox
  [220] inode: 41245, pc: 0x0003aa40, module: busybox
  [221] inode: 41245, pc: 0x0003aa34, module: busybox
  [222] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [223] inode: 41245, pc: 0x0003aa2c, module: busybox
  [224] inode: 41245, pc: 0x0003aa18, module: busybox
  [225] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [226] inode: 41245, pc: 0x0003aa08, module: busybox
  [227] inode: 41245, pc: 0x0003aa00, module: busybox
  [228] inode: 41245, pc: 0x0003aa40, module: busybox
  [229] inode: 41245, pc: 0x0003aa34, module: busybox
  [230] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [231] inode: 41245, pc: 0x0003aa2c, module: busybox
  [232] inode: 41245, pc: 0x0003aa18, module: busybox
  [233] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [234] inode: 41245, pc: 0x0003aa08, module: busybox
  [235] inode: 41245, pc: 0x0003aa00, module: busybox
  [236] inode: 41245, pc: 0x0003aa40, module: busybox
  [237] inode: 41245, pc: 0x0003aa18, module: busybox
  [238] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [239] inode: 41245, pc: 0x0003aa08, module: busybox
  [240] inode: 41245, pc: 0x0003aa00, module: busybox
  [241] inode: 41245, pc: 0x0003aa40, module: busybox
  [242] inode: 41245, pc: 0x0003aa18, module: busybox
  [243] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [244] inode: 41245, pc: 0x0003aa08, module: busybox
  [245] inode: 41245, pc: 0x0003aa00, module: busybox
  [246] inode: 41245, pc: 0x0003aa40, module: busybox
  [247] inode: 41245, pc: 0x0003aa18, module: busybox
  [248] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [249] inode: 41245, pc: 0x0003aa08, module: busybox
  [250] inode: 41245, pc: 0x0003a9b8, module: busybox
  [251] inode: 41245, pc: 0x0003af14, module: busybox, symbol: init_main
  [252] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [253] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [254] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [255] inode: 41245, pc: 0x0003aa88, module: busybox
  [256] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [257] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [258] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [259] inode: 41245, pc: 0x0003aa70, module: busybox
  [260] inode: 41245, pc: 0x0003aa64, module: busybox
  [261] inode: 41245, pc: 0x0003aa58, module: busybox
  [262] inode: 41245, pc: 0x00007128, module: busybox, symbol: xzalloc
  [263] inode: 16450, pc: 0x0002ec90, module: libuClibc-0.9.30.so, symbol: memset
  [264] inode: 41245, pc: 0x0000710c, module: busybox, symbol: xzalloc
  [265] inode: 41245, pc: 0x00007074, module: busybox, symbol: xmalloc
  [266] inode: 41245, pc: 0x00007050, module: busybox, symbol: xmalloc
  [267] inode: 16450, pc: 0x0004afe4, module: libuClibc-0.9.30.so, symbol: malloc
  [268] inode: 41245, pc: 0x00007028, module: busybox, symbol: xmalloc
  [269] inode: 41245, pc: 0x000070e0, module: busybox, symbol: xzalloc
  [270] inode: 41245, pc: 0x0003aa4c, module: busybox
  [271] inode: 41245, pc: 0x0003aa00, module: busybox
  [272] inode: 41245, pc: 0x0003aa40, module: busybox
  [273] inode: 41245, pc: 0x0003aa34, module: busybox
  [274] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [275] inode: 41245, pc: 0x0003aa2c, module: busybox
  [276] inode: 41245, pc: 0x0003aa18, module: busybox
  [277] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [278] inode: 41245, pc: 0x0003aa08, module: busybox
  [279] inode: 41245, pc: 0x0003aa00, module: busybox
  [280] inode: 41245, pc: 0x0003aa40, module: busybox
  [281] inode: 41245, pc: 0x0003aa18, module: busybox
  [282] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [283] inode: 41245, pc: 0x0003aa08, module: busybox
  [284] inode: 41245, pc: 0x0003aa00, module: busybox
  [285] inode: 41245, pc: 0x0003aa40, module: busybox
  [286] inode: 41245, pc: 0x0003aa18, module: busybox
  [287] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [288] inode: 41245, pc: 0x0003aa08, module: busybox
  [289] inode: 41245, pc: 0x0003aa00, module: busybox
  [290] inode: 41245, pc: 0x0003aa40, module: busybox
  [291] inode: 41245, pc: 0x0003aa18, module: busybox
  [292] inode: 16450, pc: 0x0002f920, module: libuClibc-0.9.30.so, symbol: strcmp
  [293] inode: 41245, pc: 0x0003aa08, module: busybox
  [294] inode: 41245, pc: 0x0003a9b8, module: busybox
  [295] inode: 41245, pc: 0x0003aef8, module: busybox, symbol: init_main
  [296] inode: 16450, pc: 0x0002fc40, module: libuClibc-0.9.30.so, symbol: strncpy
  [297] inode: 41245, pc: 0x00042660, module: busybox, symbol: safe_strncpy
  [298] inode: 41245, pc: 0x00042648, module: busybox, symbol: safe_strncpy
  [299] inode: 41245, pc: 0x0003aa88, module: busybox
Total Parent trace elements: 300

--- Parent PID 0 Trace ---
Total Parent trace elements: 0

